ID,Vehicles,Lower_Bound,Upper_Bound,Junction
20170809212.0,,,,2
20170809213.0,,,,3
20170809214.0,,,,4
20170809221.0,86.0,67.0,103.0,1
20170809222.0,,,,2
20170809223.0,,,,3
20170809224.0,,,,4
20170809231.0,86.0,68.0,104.0,1
20170809232.0,,,,2
20170809233.0,,,,3
20170809234.0,,,,4
20170810001.0,86.0,68.0,105.0,1
20170810002.0,,,,2
20170810003.0,,,,3
20170810004.0,,,,4
20170810011.0,86.0,70.0,105.0,1
20170810012.0,,,,2
20170810013.0,,,,3
20170810014.0,,,,4
20170810021.0,86.0,67.0,105.0,1
20170810022.0,,,,2
20170810023.0,,,,3
20170810024.0,,,,4
20170810031.0,86.0,68.0,104.0,1
20170810032.0,,,,2
20170810033.0,,,,3
20170810034.0,,,,4
20170810041.0,86.0,69.0,104.0,1
20170810042.0,,,,2
20170810043.0,,,,3
20170810044.0,,,,4
20170810051.0,86.0,67.0,106.0,1
20170810052.0,,,,2
20170810053.0,,,,3
20170810054.0,,,,4
20170810061.0,86.0,67.0,105.0,1
20170810062.0,,,,2
20170810063.0,,,,3
20170810064.0,,,,4
20170810071.0,86.0,68.0,105.0,1
20170810072.0,,,,2
20170810073.0,,,,3
20170810074.0,,,,4
20170810081.0,86.0,68.0,105.0,1
20170810082.0,,,,2
20170810083.0,,,,3
20170810084.0,,,,4
20170810091.0,86.0,68.0,105.0,1
20170810092.0,,,,2
20170810093.0,,,,3
20170810094.0,,,,4
20170810101.0,86.0,68.0,105.0,1
20170810102.0,,,,2
20170810103.0,,,,3
20170810104.0,,,,4
20170810111.0,86.0,68.0,105.0,1
20170810112.0,,,,2
20170810113.0,,,,3
20170810114.0,,,,4
20170810121.0,86.0,69.0,106.0,1
20170810122.0,,,,2
20170810123.0,,,,3
20170810124.0,,,,4
20170810131.0,86.0,68.0,105.0,1
20170810132.0,,,,2
20170810133.0,,,,3
20170810134.0,,,,4
20170810141.0,86.0,67.0,104.0,1
20170810142.0,,,,2
20170810143.0,,,,3
20170810144.0,,,,4
20170810151.0,86.0,67.0,105.0,1
20170810152.0,,,,2
20170810153.0,,,,3
20170810154.0,,,,4
20170810161.0,86.0,67.0,105.0,1
20170810162.0,,,,2
20170810163.0,,,,3
20170810164.0,,,,4
20170810171.0,86.0,67.0,103.0,1
20170810172.0,,,,2
20170810173.0,,,,3
20170810174.0,,,,4
20170810181.0,85.0,67.0,104.0,1
20170810182.0,,,,2
20170810183.0,,,,3
20170810184.0,,,,4
20170810191.0,85.0,66.0,103.0,1
20170810192.0,,,,2
20170810193.0,,,,3
20170810194.0,,,,4
20170810201.0,85.0,66.0,105.0,1
20170810202.0,,,,2
20170810203.0,,,,3
20170810204.0,,,,4
20170810211.0,85.0,66.0,103.0,1
20170810212.0,,,,2
20170810213.0,,,,3
20170810214.0,,,,4
20170810221.0,85.0,67.0,104.0,1
20170810222.0,,,,2
20170810223.0,,,,3
20170810224.0,,,,4
20170810231.0,85.0,65.0,103.0,1
20170810232.0,,,,2
20170810233.0,,,,3
20170810234.0,,,,4
20170811001.0,85.0,68.0,104.0,1
20170811002.0,,,,2
20170811003.0,,,,3
20170811004.0,,,,4
20170811011.0,85.0,66.0,102.0,1
20170811012.0,,,,2
20170811013.0,,,,3
20170811014.0,,,,4
20170811021.0,85.0,67.0,103.0,1
20170811022.0,,,,2
20170811023.0,,,,3
20170811024.0,,,,4
20170811031.0,84.0,66.0,102.0,1
20170811032.0,,,,2
20170811033.0,,,,3
20170811034.0,,,,4
20170811041.0,84.0,66.0,104.0,1
20170811042.0,,,,2
20170811043.0,,,,3
20170811044.0,,,,4
20170811051.0,84.0,65.0,102.0,1
20170811052.0,,,,2
20170811053.0,,,,3
20170811054.0,,,,4
20170811061.0,84.0,65.0,103.0,1
20170811062.0,,,,2
20170811063.0,,,,3
20170811064.0,,,,4
20170811071.0,84.0,67.0,103.0,1
20170811072.0,,,,2
20170811073.0,,,,3
20170811074.0,,,,4
20170811081.0,84.0,65.0,101.0,1
20170811082.0,,,,2
20170811083.0,,,,3
20170811084.0,,,,4
20170811091.0,83.0,65.0,102.0,1
20170811092.0,,,,2
20170811093.0,,,,3
20170811094.0,,,,4
20170811101.0,83.0,66.0,102.0,1
20170811102.0,,,,2
20170811103.0,,,,3
20170811104.0,,,,4
20170811111.0,83.0,65.0,102.0,1
20170811112.0,,,,2
20170811113.0,,,,3
20170811114.0,,,,4
20170811121.0,83.0,63.0,100.0,1
20170811122.0,,,,2
20170811123.0,,,,3
20170811124.0,,,,4
20170811131.0,82.0,64.0,100.0,1
20170811132.0,,,,2
20170811133.0,,,,3
20170811134.0,,,,4
20170811141.0,82.0,64.0,101.0,1
20170811142.0,,,,2
20170811143.0,,,,3
20170811144.0,,,,4
20170811151.0,82.0,62.0,99.0,1
20170811152.0,,,,2
20170811153.0,,,,3
20170811154.0,,,,4
20170811161.0,81.0,63.0,99.0,1
20170811162.0,,,,2
20170811163.0,,,,3
20170811164.0,,,,4
20170811171.0,81.0,63.0,100.0,1
20170811172.0,,,,2
20170811173.0,,,,3
20170811174.0,,,,4
20170811181.0,80.0,61.0,99.0,1
20170811182.0,,,,2
20170811183.0,,,,3
20170811184.0,,,,4
20170811191.0,80.0,60.0,98.0,1
20170811192.0,,,,2
20170811193.0,,,,3
20170811194.0,,,,4
20170811201.0,80.0,61.0,98.0,1
20170811202.0,,,,2
20170811203.0,,,,3
20170811204.0,,,,4
20170811211.0,79.0,61.0,97.0,1
20170811212.0,,,,2
20170811213.0,,,,3
20170811214.0,,,,4
20170811221.0,79.0,61.0,98.0,1
20170811222.0,,,,2
20170811223.0,,,,3
20170811224.0,,,,4
20170811231.0,78.0,59.0,95.0,1
20170811232.0,,,,2
20170811233.0,,,,3
20170811234.0,,,,4
20170812001.0,78.0,60.0,97.0,1
20170812002.0,,,,2
20170812003.0,,,,3
20170812004.0,,,,4
20170812011.0,77.0,58.0,95.0,1
20170812012.0,,,,2
20170812013.0,,,,3
20170812014.0,,,,4
20170812021.0,76.0,58.0,95.0,1
20170812022.0,,,,2
20170812023.0,,,,3
20170812024.0,,,,4
20170812031.0,76.0,57.0,94.0,1
20170812032.0,,,,2
20170812033.0,,,,3
20170812034.0,,,,4
20170812041.0,75.0,57.0,94.0,1
20170812042.0,,,,2
20170812043.0,,,,3
20170812044.0,,,,4
20170812051.0,75.0,56.0,93.0,1
20170812052.0,,,,2
20170812053.0,,,,3
20170812054.0,,,,4
20170812061.0,74.0,55.0,92.0,1
20170812062.0,,,,2
20170812063.0,,,,3
20170812064.0,,,,4
20170812071.0,73.0,55.0,90.0,1
20170812072.0,,,,2
20170812073.0,,,,3
20170812074.0,,,,4
20170812081.0,73.0,55.0,90.0,1
20170812082.0,,,,2
20170812083.0,,,,3
20170812084.0,,,,4
20170812091.0,72.0,53.0,90.0,1
20170812092.0,,,,2
20170812093.0,,,,3
20170812094.0,,,,4
20170812101.0,71.0,53.0,90.0,1
20170812102.0,,,,2
20170812103.0,,,,3
20170812104.0,,,,4
20170812111.0,71.0,53.0,90.0,1
20170812112.0,,,,2
20170812113.0,,,,3
20170812114.0,,,,4
20170812121.0,70.0,49.0,88.0,1
20170812122.0,,,,2
20170812123.0,,,,3
20170812124.0,,,,4
20170812131.0,69.0,51.0,89.0,1
20170812132.0,,,,2
20170812133.0,,,,3
20170812134.0,,,,4
20170812141.0,69.0,50.0,88.0,1
20170812142.0,,,,2
20170812143.0,,,,3
20170812144.0,,,,4
20170812151.0,68.0,49.0,86.0,1
20170812152.0,,,,2
20170812153.0,,,,3
20170812154.0,,,,4
20170812161.0,68.0,50.0,85.0,1
20170812162.0,,,,2
20170812163.0,,,,3
20170812164.0,,,,4
20170812171.0,67.0,49.0,85.0,1
20170812172.0,,,,2
20170812173.0,,,,3
20170812174.0,,,,4
20170812181.0,67.0,49.0,86.0,1
20170812182.0,,,,2
20170812183.0,,,,3
20170812184.0,,,,4
20170812191.0,66.0,47.0,86.0,1
20170812192.0,,,,2
20170812193.0,,,,3
20170812194.0,,,,4
20170812201.0,66.0,48.0,85.0,1
20170812202.0,,,,2
20170812203.0,,,,3
20170812204.0,,,,4
20170812211.0,65.0,48.0,85.0,1
20170812212.0,,,,2
20170812213.0,,,,3
20170812214.0,,,,4
20170812221.0,65.0,45.0,84.0,1
20170812222.0,,,,2
20170812223.0,,,,3
20170812224.0,,,,4
20170812231.0,65.0,48.0,83.0,1
20170812232.0,,,,2
20170812233.0,,,,3
20170812234.0,,,,4
20170813001.0,65.0,47.0,83.0,1
20170813002.0,,,,2
20170813003.0,,,,3
20170813004.0,,,,4
20170813011.0,64.0,47.0,84.0,1
20170813012.0,,,,2
20170813013.0,,,,3
20170813014.0,,,,4
20170813021.0,64.0,46.0,82.0,1
20170813022.0,,,,2
20170813023.0,,,,3
20170813024.0,,,,4
20170813031.0,64.0,45.0,83.0,1
20170813032.0,,,,2
20170813033.0,,,,3
20170813034.0,,,,4
20170813041.0,64.0,48.0,84.0,1
20170813042.0,,,,2
20170813043.0,,,,3
20170813044.0,,,,4
20170813051.0,64.0,46.0,83.0,1
20170813052.0,,,,2
20170813053.0,,,,3
20170813054.0,,,,4
20170813061.0,64.0,48.0,83.0,1
20170813062.0,,,,2
20170813063.0,,,,3
20170813064.0,,,,4
20170813071.0,64.0,47.0,83.0,1
20170813072.0,,,,2
20170813073.0,,,,3
20170813074.0,,,,4
20170813081.0,65.0,47.0,83.0,1
20170813082.0,,,,2
20170813083.0,,,,3
20170813084.0,,,,4
20170813091.0,65.0,47.0,83.0,1
20170813092.0,,,,2
20170813093.0,,,,3
20170813094.0,,,,4
20170813101.0,65.0,48.0,83.0,1
20170813102.0,,,,2
20170813103.0,,,,3
20170813104.0,,,,4
20170813111.0,66.0,48.0,84.0,1
20170813112.0,,,,2
20170813113.0,,,,3
20170813114.0,,,,4
20170813121.0,66.0,48.0,84.0,1
20170813122.0,,,,2
20170813123.0,,,,3
20170813124.0,,,,4
20170813131.0,67.0,48.0,84.0,1
20170813132.0,,,,2
20170813133.0,,,,3
20170813134.0,,,,4
20170813141.0,67.0,48.0,86.0,1
20170813142.0,,,,2
20170813143.0,,,,3
20170813144.0,,,,4
20170813151.0,68.0,50.0,87.0,1
20170813152.0,,,,2
20170813153.0,,,,3
20170813154.0,,,,4
20170813161.0,68.0,50.0,85.0,1
20170813162.0,,,,2
20170813163.0,,,,3
20170813164.0,,,,4
20170813171.0,69.0,51.0,87.0,1
20170813172.0,,,,2
20170813173.0,,,,3
20170813174.0,,,,4
20170813181.0,70.0,51.0,87.0,1
20170813182.0,,,,2
20170813183.0,,,,3
20170813184.0,,,,4
20170813191.0,70.0,52.0,89.0,1
20170813192.0,,,,2
20170813193.0,,,,3
20170813194.0,,,,4
20170813201.0,71.0,52.0,90.0,1
20170813202.0,,,,2
20170813203.0,,,,3
20170813204.0,,,,4
20170813211.0,72.0,53.0,91.0,1
20170813212.0,,,,2
20170813213.0,,,,3
20170813214.0,,,,4
20170813221.0,73.0,56.0,92.0,1
20170813222.0,,,,2
20170813223.0,,,,3
20170813224.0,,,,4
20170813231.0,74.0,54.0,92.0,1
20170813232.0,,,,2
20170813233.0,,,,3
20170813234.0,,,,4
20170814001.0,74.0,56.0,92.0,1
20170814002.0,,,,2
20170814003.0,,,,3
20170814004.0,,,,4
20170814011.0,75.0,56.0,94.0,1
20170814012.0,,,,2
20170814013.0,,,,3
20170814014.0,,,,4
20170814021.0,76.0,58.0,95.0,1
20170814022.0,,,,2
20170814023.0,,,,3
20170814024.0,,,,4
20170814031.0,77.0,59.0,96.0,1
20170814032.0,,,,2
20170814033.0,,,,3
20170814034.0,,,,4
20170814041.0,78.0,60.0,97.0,1
20170814042.0,,,,2
20170814043.0,,,,3
20170814044.0,,,,4
20170814051.0,78.0,60.0,99.0,1
20170814052.0,,,,2
20170814053.0,,,,3
20170814054.0,,,,4
20170814061.0,79.0,60.0,98.0,1
20170814062.0,,,,2
20170814063.0,,,,3
20170814064.0,,,,4
20170814071.0,80.0,62.0,97.0,1
20170814072.0,,,,2
20170814073.0,,,,3
20170814074.0,,,,4
20170814081.0,81.0,64.0,99.0,1
20170814082.0,,,,2
20170814083.0,,,,3
20170814084.0,,,,4
20170814091.0,81.0,62.0,101.0,1
20170814092.0,,,,2
20170814093.0,,,,3
20170814094.0,,,,4
20170814101.0,82.0,64.0,101.0,1
20170814102.0,,,,2
20170814103.0,,,,3
20170814104.0,,,,4
20170814111.0,83.0,66.0,101.0,1
20170814112.0,,,,2
20170814113.0,,,,3
20170814114.0,,,,4
20170814121.0,83.0,65.0,101.0,1
20170814122.0,,,,2
20170814123.0,,,,3
20170814124.0,,,,4
20170814131.0,84.0,65.0,102.0,1
20170814132.0,,,,2
20170814133.0,,,,3
20170814134.0,,,,4
20170814141.0,84.0,66.0,103.0,1
20170814142.0,,,,2
20170814143.0,,,,3
20170814144.0,,,,4
20170814151.0,85.0,66.0,103.0,1
20170814152.0,,,,2
20170814153.0,,,,3
20170814154.0,,,,4
20170814161.0,85.0,69.0,103.0,1
20170814162.0,,,,2
20170814163.0,,,,3
20170814164.0,,,,4
20170814171.0,86.0,68.0,104.0,1
20170814172.0,,,,2
20170814173.0,,,,3
20170814174.0,,,,4
20170814181.0,86.0,68.0,105.0,1
20170814182.0,,,,2
20170814183.0,,,,3
20170814184.0,,,,4
20170814191.0,86.0,68.0,104.0,1
20170814192.0,,,,2
20170814193.0,,,,3
20170814194.0,,,,4
20170814201.0,87.0,68.0,106.0,1
20170814202.0,,,,2
20170814203.0,,,,3
20170814204.0,,,,4
20170814211.0,87.0,67.0,105.0,1
20170814212.0,,,,2
20170814213.0,,,,3
20170814214.0,,,,4
20170814221.0,87.0,69.0,105.0,1
20170814222.0,,,,2
20170814223.0,,,,3
20170814224.0,,,,4
20170814231.0,87.0,69.0,105.0,1
20170814232.0,,,,2
20170814233.0,,,,3
20170814234.0,,,,4
20170815001.0,75.0,57.0,93.0,1
20170815002.0,,,,2
20170815003.0,,,,3
20170815004.0,,,,4
20170815011.0,75.0,57.0,93.0,1
20170815012.0,,,,2
20170815013.0,,,,3
20170815014.0,,,,4
20170815021.0,75.0,56.0,92.0,1
20170815022.0,,,,2
20170815023.0,,,,3
20170815024.0,,,,4
20170815031.0,75.0,57.0,92.0,1
20170815032.0,,,,2
20170815033.0,,,,3
20170815034.0,,,,4
20170815041.0,75.0,56.0,92.0,1
20170815042.0,,,,2
20170815043.0,,,,3
20170815044.0,,,,4
20170815051.0,75.0,57.0,93.0,1
20170815052.0,,,,2
20170815053.0,,,,3
20170815054.0,,,,4
20170815061.0,74.0,57.0,91.0,1
20170815062.0,,,,2
20170815063.0,,,,3
20170815064.0,,,,4
20170815071.0,74.0,57.0,92.0,1
20170815072.0,,,,2
20170815073.0,,,,3
20170815074.0,,,,4
20170815081.0,74.0,56.0,93.0,1
20170815082.0,,,,2
20170815083.0,,,,3
20170815084.0,,,,4
20170815091.0,74.0,55.0,92.0,1
20170815092.0,,,,2
20170815093.0,,,,3
20170815094.0,,,,4
20170815101.0,74.0,55.0,92.0,1
20170815102.0,,,,2
20170815103.0,,,,3
20170815104.0,,,,4
20170815111.0,74.0,57.0,94.0,1
20170815112.0,,,,2
20170815113.0,,,,3
20170815114.0,,,,4
20170815121.0,74.0,55.0,92.0,1
20170815122.0,,,,2
20170815123.0,,,,3
20170815124.0,,,,4
20170815131.0,73.0,56.0,91.0,1
20170815132.0,,,,2
20170815133.0,,,,3
20170815134.0,,,,4
20170815141.0,73.0,55.0,93.0,1
20170815142.0,,,,2
20170815143.0,,,,3
20170815144.0,,,,4
20170815151.0,73.0,54.0,92.0,1
20170815152.0,,,,2
20170815153.0,,,,3
20170815154.0,,,,4
20170815161.0,73.0,55.0,90.0,1
20170815162.0,,,,2
20170815163.0,,,,3
20170815164.0,,,,4
20170815171.0,73.0,56.0,91.0,1
20170815172.0,,,,2
20170815173.0,,,,3
20170815174.0,,,,4
20170815181.0,73.0,55.0,90.0,1
20170815182.0,,,,2
20170815183.0,,,,3
20170815184.0,,,,4
20170815191.0,72.0,54.0,91.0,1
20170815192.0,,,,2
20170815193.0,,,,3
20170815194.0,,,,4
20170815201.0,72.0,54.0,91.0,1
20170815202.0,,,,2
20170815203.0,,,,3
20170815204.0,,,,4
20170815211.0,72.0,53.0,89.0,1
20170815212.0,,,,2
20170815213.0,,,,3
20170815214.0,,,,4
20170815221.0,72.0,53.0,90.0,1
20170815222.0,,,,2
20170815223.0,,,,3
20170815224.0,,,,4
20170815231.0,72.0,54.0,93.0,1
20170815232.0,,,,2
20170815233.0,,,,3
20170815234.0,,,,4
20170816001.0,84.0,65.0,103.0,1
20170816002.0,,,,2
20170816003.0,,,,3
20170816004.0,,,,4
20170816011.0,84.0,67.0,102.0,1
20170816012.0,,,,2
20170816013.0,,,,3
20170816014.0,,,,4
20170816021.0,84.0,65.0,102.0,1
20170816022.0,,,,2
20170816023.0,,,,3
20170816024.0,,,,4
20170816031.0,84.0,67.0,102.0,1
20170816032.0,,,,2
20170816033.0,,,,3
20170816034.0,,,,4
20170816041.0,84.0,65.0,101.0,1
20170816042.0,,,,2
20170816043.0,,,,3
20170816044.0,,,,4
20170816051.0,84.0,66.0,102.0,1
20170816052.0,,,,2
20170816053.0,,,,3
20170816054.0,,,,4
20170816061.0,84.0,67.0,103.0,1
20170816062.0,,,,2
20170816063.0,,,,3
20170816064.0,,,,4
20170816071.0,84.0,68.0,101.0,1
20170816072.0,,,,2
20170816073.0,,,,3
20170816074.0,,,,4
20170816081.0,84.0,65.0,102.0,1
20170816082.0,,,,2
20170816083.0,,,,3
20170816084.0,,,,4
20170816091.0,84.0,66.0,103.0,1
20170816092.0,,,,2
20170816093.0,,,,3
20170816094.0,,,,4
20170816101.0,84.0,65.0,102.0,1
20170816102.0,,,,2
20170816103.0,,,,3
20170816104.0,,,,4
20170816111.0,84.0,66.0,104.0,1
20170816112.0,,,,2
20170816113.0,,,,3
20170816114.0,,,,4
20170816121.0,84.0,66.0,103.0,1
20170816122.0,,,,2
20170816123.0,,,,3
20170816124.0,,,,4
20170816131.0,84.0,67.0,102.0,1
20170816132.0,,,,2
20170816133.0,,,,3
20170816134.0,,,,4
20170816141.0,85.0,68.0,102.0,1
20170816142.0,,,,2
20170816143.0,,,,3
20170816144.0,,,,4
20170816151.0,85.0,66.0,102.0,1
20170816152.0,,,,2
20170816153.0,,,,3
20170816154.0,,,,4
20170816161.0,85.0,66.0,104.0,1
20170816162.0,,,,2
20170816163.0,,,,3
20170816164.0,,,,4
20170816171.0,85.0,66.0,103.0,1
20170816172.0,,,,2
20170816173.0,,,,3
20170816174.0,,,,4
20170816181.0,85.0,65.0,102.0,1
20170816182.0,,,,2
20170816183.0,,,,3
20170816184.0,,,,4
20170816191.0,85.0,66.0,103.0,1
20170816192.0,,,,2
20170816193.0,,,,3
20170816194.0,,,,4
20170816201.0,85.0,66.0,103.0,1
20170816202.0,,,,2
20170816203.0,,,,3
20170816204.0,,,,4
20170816211.0,85.0,68.0,105.0,1
20170816212.0,,,,2
20170816213.0,,,,3
20170816214.0,,,,4
20170816221.0,85.0,66.0,103.0,1
20170816222.0,,,,2
20170816223.0,,,,3
20170816224.0,,,,4
20170816231.0,85.0,68.0,104.0,1
20170816232.0,,,,2
20170816233.0,,,,3
20170816234.0,,,,4
20170817001.0,85.0,66.0,104.0,1
20170817002.0,,,,2
20170817003.0,,,,3
20170817004.0,,,,4
20170817011.0,85.0,67.0,104.0,1
20170817012.0,,,,2
20170817013.0,,,,3
20170817014.0,,,,4
20170817021.0,85.0,67.0,104.0,1
20170817022.0,,,,2
20170817023.0,,,,3
20170817024.0,,,,4
20170817031.0,85.0,67.0,103.0,1
20170817032.0,,,,2
20170817033.0,,,,3
20170817034.0,,,,4
20170817041.0,85.0,67.0,104.0,1
20170817042.0,,,,2
20170817043.0,,,,3
20170817044.0,,,,4
20170817051.0,85.0,66.0,106.0,1
20170817052.0,,,,2
20170817053.0,,,,3
20170817054.0,,,,4
20170817061.0,85.0,68.0,104.0,1
20170817062.0,,,,2
20170817063.0,,,,3
20170817064.0,,,,4
20170817071.0,85.0,66.0,104.0,1
20170817072.0,,,,2
20170817073.0,,,,3
20170817074.0,,,,4
20170817081.0,85.0,65.0,104.0,1
20170817082.0,,,,2
20170817083.0,,,,3
20170817084.0,,,,4
20170817091.0,85.0,66.0,103.0,1
20170817092.0,,,,2
20170817093.0,,,,3
20170817094.0,,,,4
20170817101.0,85.0,67.0,104.0,1
20170817102.0,,,,2
20170817103.0,,,,3
20170817104.0,,,,4
20170817111.0,85.0,67.0,104.0,1
20170817112.0,,,,2
20170817113.0,,,,3
20170817114.0,,,,4
20170817121.0,85.0,66.0,103.0,1
20170817122.0,,,,2
20170817123.0,,,,3
20170817124.0,,,,4
20170817131.0,85.0,65.0,102.0,1
20170817132.0,,,,2
20170817133.0,,,,3
20170817134.0,,,,4
20170817141.0,85.0,66.0,103.0,1
20170817142.0,,,,2
20170817143.0,,,,3
20170817144.0,,,,4
20170817151.0,85.0,67.0,104.0,1
20170817152.0,,,,2
20170817153.0,,,,3
20170817154.0,,,,4
20170817161.0,85.0,67.0,103.0,1
20170817162.0,,,,2
20170817163.0,,,,3
20170817164.0,,,,4
20170817171.0,85.0,66.0,102.0,1
20170817172.0,,,,2
20170817173.0,,,,3
20170817174.0,,,,4
20170817181.0,85.0,68.0,103.0,1
20170817182.0,,,,2
20170817183.0,,,,3
20170817184.0,,,,4
20170817191.0,85.0,66.0,103.0,1
20170817192.0,,,,2
20170817193.0,,,,3
20170817194.0,,,,4
20170817201.0,85.0,66.0,101.0,1
20170817202.0,,,,2
20170817203.0,,,,3
20170817204.0,,,,4
20170817211.0,85.0,66.0,102.0,1
20170817212.0,,,,2
20170817213.0,,,,3
20170817214.0,,,,4
20170817221.0,84.0,66.0,104.0,1
20170817222.0,,,,2
20170817223.0,,,,3
20170817224.0,,,,4
20170817231.0,84.0,67.0,104.0,1
20170817232.0,,,,2
20170817233.0,,,,3
20170817234.0,,,,4
20170818001.0,84.0,67.0,103.0,1
20170818002.0,,,,2
20170818003.0,,,,3
20170818004.0,,,,4
20170818011.0,84.0,65.0,103.0,1
20170818012.0,,,,2
20170818013.0,,,,3
20170818014.0,,,,4
20170818021.0,84.0,66.0,103.0,1
20170818022.0,,,,2
20170818023.0,,,,3
20170818024.0,,,,4
20170818031.0,84.0,64.0,101.0,1
20170818032.0,,,,2
20170818033.0,,,,3
20170818034.0,,,,4
20170818041.0,84.0,66.0,102.0,1
20170818042.0,,,,2
20170818043.0,,,,3
20170818044.0,,,,4
20170818051.0,84.0,65.0,102.0,1
20170818052.0,,,,2
20170818053.0,,,,3
20170818054.0,,,,4
20170818061.0,83.0,66.0,101.0,1
20170818062.0,,,,2
20170818063.0,,,,3
20170818064.0,,,,4
20170818071.0,83.0,64.0,102.0,1
20170818072.0,,,,2
20170818073.0,,,,3
20170818074.0,,,,4
20170818081.0,83.0,65.0,100.0,1
20170818082.0,,,,2
20170818083.0,,,,3
20170818084.0,,,,4
20170818091.0,83.0,66.0,101.0,1
20170818092.0,,,,2
20170818093.0,,,,3
20170818094.0,,,,4
20170818101.0,83.0,65.0,100.0,1
20170818102.0,,,,2
20170818103.0,,,,3
20170818104.0,,,,4
20170818111.0,82.0,65.0,102.0,1
20170818112.0,,,,2
20170818113.0,,,,3
20170818114.0,,,,4
20170818121.0,82.0,63.0,101.0,1
20170818122.0,,,,2
20170818123.0,,,,3
20170818124.0,,,,4
20170818131.0,82.0,64.0,101.0,1
20170818132.0,,,,2
20170818133.0,,,,3
20170818134.0,,,,4
20170818141.0,81.0,63.0,100.0,1
20170818142.0,,,,2
20170818143.0,,,,3
20170818144.0,,,,4
20170818151.0,81.0,61.0,101.0,1
20170818152.0,,,,2
20170818153.0,,,,3
20170818154.0,,,,4
20170818161.0,81.0,63.0,99.0,1
20170818162.0,,,,2
20170818163.0,,,,3
20170818164.0,,,,4
20170818171.0,80.0,61.0,98.0,1
20170818172.0,,,,2
20170818173.0,,,,3
20170818174.0,,,,4
20170818181.0,80.0,60.0,97.0,1
20170818182.0,,,,2
20170818183.0,,,,3
20170818184.0,,,,4
20170818191.0,80.0,61.0,98.0,1
20170818192.0,,,,2
20170818193.0,,,,3
20170818194.0,,,,4
20170818201.0,79.0,61.0,97.0,1
20170818202.0,,,,2
20170818203.0,,,,3
20170818204.0,,,,4
20170818211.0,79.0,60.0,96.0,1
20170818212.0,,,,2
20170818213.0,,,,3
20170818214.0,,,,4
20170818221.0,78.0,58.0,97.0,1
20170818222.0,,,,2
20170818223.0,,,,3
20170818224.0,,,,4
20170818231.0,78.0,60.0,94.0,1
20170818232.0,,,,2
20170818233.0,,,,3
20170818234.0,,,,4
20170819001.0,77.0,58.0,96.0,1
20170819002.0,,,,2
20170819003.0,,,,3
20170819004.0,,,,4
20170819011.0,76.0,57.0,93.0,1
20170819012.0,,,,2
20170819013.0,,,,3
20170819014.0,,,,4
20170819021.0,76.0,58.0,95.0,1
20170819022.0,,,,2
20170819023.0,,,,3
20170819024.0,,,,4
20170819031.0,75.0,58.0,94.0,1
20170819032.0,,,,2
20170819033.0,,,,3
20170819034.0,,,,4
20170819041.0,75.0,57.0,94.0,1
20170819042.0,,,,2
20170819043.0,,,,3
20170819044.0,,,,4
20170819051.0,74.0,57.0,92.0,1
20170819052.0,,,,2
20170819053.0,,,,3
20170819054.0,,,,4
20170819061.0,73.0,55.0,92.0,1
20170819062.0,,,,2
20170819063.0,,,,3
20170819064.0,,,,4
20170819071.0,73.0,53.0,90.0,1
20170819072.0,,,,2
20170819073.0,,,,3
20170819074.0,,,,4
20170819081.0,72.0,53.0,90.0,1
20170819082.0,,,,2
20170819083.0,,,,3
20170819084.0,,,,4
20170819091.0,71.0,53.0,89.0,1
20170819092.0,,,,2
20170819093.0,,,,3
20170819094.0,,,,4
20170819101.0,71.0,52.0,89.0,1
20170819102.0,,,,2
20170819103.0,,,,3
20170819104.0,,,,4
20170819111.0,70.0,52.0,89.0,1
20170819112.0,,,,2
20170819113.0,,,,3
20170819114.0,,,,4
20170819121.0,69.0,51.0,88.0,1
20170819122.0,,,,2
20170819123.0,,,,3
20170819124.0,,,,4
20170819131.0,69.0,50.0,88.0,1
20170819132.0,,,,2
20170819133.0,,,,3
20170819134.0,,,,4
20170819141.0,68.0,49.0,86.0,1
20170819142.0,,,,2
20170819143.0,,,,3
20170819144.0,,,,4
20170819151.0,67.0,48.0,86.0,1
20170819152.0,,,,2
20170819153.0,,,,3
20170819154.0,,,,4
20170819161.0,67.0,50.0,85.0,1
20170819162.0,,,,2
20170819163.0,,,,3
20170819164.0,,,,4
20170819171.0,66.0,47.0,84.0,1
20170819172.0,,,,2
20170819173.0,,,,3
20170819174.0,,,,4
20170819181.0,66.0,47.0,83.0,1
20170819182.0,,,,2
20170819183.0,,,,3
20170819184.0,,,,4
20170819191.0,65.0,47.0,83.0,1
20170819192.0,,,,2
20170819193.0,,,,3
20170819194.0,,,,4
20170819201.0,65.0,47.0,84.0,1
20170819202.0,,,,2
20170819203.0,,,,3
20170819204.0,,,,4
20170819211.0,64.0,47.0,83.0,1
20170819212.0,,,,2
20170819213.0,,,,3
20170819214.0,,,,4
20170819221.0,64.0,46.0,83.0,1
20170819222.0,,,,2
20170819223.0,,,,3
20170819224.0,,,,4
20170819231.0,64.0,45.0,81.0,1
20170819232.0,,,,2
20170819233.0,,,,3
20170819234.0,,,,4
20170820001.0,64.0,46.0,82.0,1
20170820002.0,,,,2
20170820003.0,,,,3
20170820004.0,,,,4
20170820011.0,63.0,44.0,80.0,1
20170820012.0,,,,2
20170820013.0,,,,3
20170820014.0,,,,4
20170820021.0,63.0,44.0,81.0,1
